Country Name,Country Code,Indicator Name,Indicator Code,2014
Canada,CAN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,4534779.476
Canada,CAN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,2099838.995
Canada,CAN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,2747425.059
Canada,CAN,Labor volume for skilled females (millions),v_F_skl,3658315.044
Canada,CAN,Labor volume for skilled males (millions),v_M_skl,5265995.685
Canada,CAN,Labor volume for unskilled females (millions),v_F_nsk,1724484.525
Canada,CAN,Labor volume for unskilled male (millions),v_M_nsk,8952634.746
Canada,CAN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.347803197
Canada,CAN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.033123879
Canada,CAN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.32469803
Canada,CAN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.2943749
Canada,CAN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,581310.2863
Canada,CAN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,812555.3257
Canada,CAN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,104.092734
Canada,CAN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,108.5763287
Chile,CHL,Annual wage for skilled female workers (US$ Dollars),w_F_skl,733049.3781
Chile,CHL,Annual wage for skilled male workers (US$ Dollars),w_M_skl,936609.9687
Chile,CHL,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,423959.9439
Chile,CHL,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,532841.2304
Chile,CHL,Labor volume for skilled females (millions),v_F_skl,1454141.542
Chile,CHL,Labor volume for skilled males (millions),v_M_skl,1504263.872
Chile,CHL,Labor volume for unskilled females (millions),v_F_nsk,2278314.688
Chile,CHL,Labor volume for unskilled male (millions),v_M_nsk,3404012.898
Chile,CHL,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.762311754
Chile,CHL,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,12.29499953
Chile,CHL,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,12.52675521
Chile,CHL,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,33.4159335
Chile,CHL,Value-added from Capital in GTAP10P3COD,gtap10VACapital,117846.8472
Chile,CHL,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,103363.0709
Chile,CHL,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,112.6980972
Chile,CHL,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,113.0393817
China,CHN,Annual wage for skilled female workers (US$ Dollars),w_F_skl,349564.2187
China,CHN,Annual wage for skilled male workers (US$ Dollars),w_M_skl,527969.6969
China,CHN,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,190843.7211
China,CHN,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,250864.7899
China,CHN,Labor volume for skilled females (millions),v_F_skl,72764565.48
China,CHN,Labor volume for skilled males (millions),v_M_skl,118818392.9
China,CHN,Labor volume for unskilled females (millions),v_F_nsk,219934844.6
China,CHN,Labor volume for unskilled male (millions),v_M_nsk,376661461
China,CHN,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,5.3011893
China,CHN,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,17.33169051
China,CHN,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,10.16215934
China,CHN,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,32.20496085
China,CHN,Value-added from Capital in GTAP10P3COD,gtap10VACapital,3738780.165
China,CHN,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,4510272.944
China,CHN,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,120.0681645
China,CHN,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,136.6356299
Colombia,COL,Annual wage for skilled female workers (US$ Dollars),w_F_skl,621068.8695
Colombia,COL,Annual wage for skilled male workers (US$ Dollars),w_M_skl,703643.2369
Colombia,COL,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,313554.7418
Colombia,COL,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,429204.4069
Colombia,COL,Labor volume for skilled females (millions),v_F_skl,3537089.128
Colombia,COL,Labor volume for skilled males (millions),v_M_skl,3275191.38
Colombia,COL,Labor volume for unskilled females (millions),v_F_nsk,7022301.649
Colombia,COL,Labor volume for unskilled male (millions),v_M_nsk,11539483.84
Colombia,COL,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.890520445
Colombia,COL,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,13.91646869
Colombia,COL,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,9.655974029
Colombia,COL,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,34.53703684
Colombia,COL,Value-added from Capital in GTAP10P3COD,gtap10VACapital,182101.1556
Colombia,COL,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,104474.7571
Colombia,COL,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,130.4218737
Colombia,COL,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,104.5669633
"Congo, Dem. Rep.",COD,Annual wage for skilled female workers (US$ Dollars),w_F_skl,3783.192943
"Congo, Dem. Rep.",COD,Annual wage for skilled male workers (US$ Dollars),w_M_skl,6617.818311
"Congo, Dem. Rep.",COD,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1983.236214
"Congo, Dem. Rep.",COD,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,3954.197564
"Congo, Dem. Rep.",COD,Labor volume for skilled females (millions),v_F_skl,3.64317E+12
"Congo, Dem. Rep.",COD,Labor volume for skilled males (millions),v_M_skl,5.99432E+12
"Congo, Dem. Rep.",COD,Labor volume for unskilled females (millions),v_F_nsk,8.12641E+12
"Congo, Dem. Rep.",COD,Labor volume for unskilled male (millions),v_M_nsk,7.5149E+12
"Congo, Dem. Rep.",COD,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,9.010708426
"Congo, Dem. Rep.",COD,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,13.94620804
"Congo, Dem. Rep.",COD,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,21.87788123
"Congo, Dem. Rep.",COD,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,20.1652023
"Congo, Dem. Rep.",COD,Value-added from Capital in GTAP10P3COD,gtap10VACapital,15203.24606
"Congo, Dem. Rep.",COD,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,12812.9091
"Congo, Dem. Rep.",COD,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,115.2402026
"Congo, Dem. Rep.",COD,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,107.8479922
Costa Rica,CRI,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1001571.694
Costa Rica,CRI,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1215613.317
Costa Rica,CRI,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,477441.988
Costa Rica,CRI,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,630066.2859
Costa Rica,CRI,Labor volume for skilled females (millions),v_F_skl,331578.6995
Costa Rica,CRI,Labor volume for skilled males (millions),v_M_skl,307553.3166
Costa Rica,CRI,Labor volume for unskilled females (millions),v_F_nsk,521880.9763
Costa Rica,CRI,Labor volume for unskilled male (millions),v_M_nsk,1151667.008
Costa Rica,CRI,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,5.160804054
Costa Rica,CRI,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,12.80712899
Costa Rica,CRI,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,7.397807773
Costa Rica,CRI,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.63425919
Costa Rica,CRI,Value-added from Capital in GTAP10P3COD,gtap10VACapital,20130.01602
Costa Rica,CRI,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,18313.8214
Costa Rica,CRI,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,143.4819222
Costa Rica,CRI,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,126.4773593
Cote D'Ivoire,CIV,Annual wage for skilled female workers (US$ Dollars),w_F_skl,268245.2509
Cote D'Ivoire,CIV,Annual wage for skilled male workers (US$ Dollars),w_M_skl,240893.1612
Cote D'Ivoire,CIV,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,119823.693
Cote D'Ivoire,CIV,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,157556.3691
Cote D'Ivoire,CIV,Labor volume for skilled females (millions),v_F_skl,226476.6194
Cote D'Ivoire,CIV,Labor volume for skilled males (millions),v_M_skl,1484682.419
Cote D'Ivoire,CIV,Labor volume for unskilled females (millions),v_F_nsk,1108167.895
Cote D'Ivoire,CIV,Labor volume for unskilled male (millions),v_M_nsk,4691316.066
Cote D'Ivoire,CIV,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,2.254119733
Cote D'Ivoire,CIV,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,9.4456852
Cote D'Ivoire,CIV,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.00519982
Cote D'Ivoire,CIV,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,40.29499524
Cote D'Ivoire,CIV,Value-added from Capital in GTAP10P3COD,gtap10VACapital,7939.727296
Cote D'Ivoire,CIV,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,19960.7724
Cote D'Ivoire,CIV,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,143.8333663
Cote D'Ivoire,CIV,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,98.88955942
Croatia,HRV,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1161983.983
Croatia,HRV,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1557971.248
Croatia,HRV,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,777144.1169
Croatia,HRV,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1087496.374
Croatia,HRV,Labor volume for skilled females (millions),v_F_skl,300747.3333
Croatia,HRV,Labor volume for skilled males (millions),v_M_skl,462090.2854
Croatia,HRV,Labor volume for unskilled females (millions),v_F_nsk,173832.1642
Croatia,HRV,Labor volume for unskilled male (millions),v_M_nsk,953776.217
Croatia,HRV,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.318421517
Croatia,HRV,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.030837105
Croatia,HRV,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.3790746
Croatia,HRV,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27166678
Croatia,HRV,Value-added from Capital in GTAP10P3COD,gtap10VACapital,19131.94109
Croatia,HRV,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,20283.14242
Croatia,HRV,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Croatia,HRV,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Cyprus,CYP,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1721701.568
Cyprus,CYP,Annual wage for skilled male workers (US$ Dollars),w_M_skl,2303091.199
Cyprus,CYP,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1146603.825
Cyprus,CYP,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1598650.417
Cyprus,CYP,Labor volume for skilled females (millions),v_F_skl,100039.2483
Cyprus,CYP,Labor volume for skilled males (millions),v_M_skl,152708.0056
Cyprus,CYP,Labor volume for unskilled females (millions),v_F_nsk,58183.93054
Cyprus,CYP,Labor volume for unskilled male (millions),v_M_nsk,293675.8156
Cyprus,CYP,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.297125752
Cyprus,CYP,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.019963554
Cyprus,CYP,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.41190026
Cyprus,CYP,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.27101043
Cyprus,CYP,Value-added from Capital in GTAP10P3COD,gtap10VACapital,15887.10615
Cyprus,CYP,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,8569.770319
Cyprus,CYP,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Cyprus,CYP,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Czech Republic,CZE,Annual wage for skilled female workers (US$ Dollars),w_F_skl,1510276.095
Czech Republic,CZE,Annual wage for skilled male workers (US$ Dollars),w_M_skl,1997265.705
Czech Republic,CZE,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,1015288.824
Czech Republic,CZE,Annual wage for unskilled male workers (US$ Dollars),w_M_nsk,1382679.088
Czech Republic,CZE,Labor volume for skilled females (millions),v_F_skl,768870.7577
Czech Republic,CZE,Labor volume for skilled males (millions),v_M_skl,1292666.763
Czech Republic,CZE,Labor volume for unskilled females (millions),v_F_nsk,468396.8454
Czech Republic,CZE,Labor volume for unskilled male (millions),v_M_nsk,2792773.634
Czech Republic,CZE,"Share of female skilled worker out of all workers in this sector, %",p_F_skl,6.256242517
Czech Republic,CZE,"Share of female unskilled worker out of all workers in this sector, %",p_F_nsk,6.005013465
Czech Republic,CZE,"Share of male skilled worker out of all workers in this sector, %",p_M_skl,13.50360883
Czech Republic,CZE,"Share of male unskilled worker out of all workers in this sector, %",p_M_nsk,39.23513518
Czech Republic,CZE,Value-added from Capital in GTAP10P3COD,gtap10VACapital,126116.1367
Czech Republic,CZE,Value-added from labor in GTAP10P3COD (in USD 2014 million),gtap10VALabor,37752.90667
Czech Republic,CZE,Wage Premia for Females (the ratio of skilled female workers' wage  to  unskilled female workers' wage),wpremia_F,97.43989286
Czech Republic,CZE,Wage Premia for Males  (the ratio of skilled male workers' wage  to  unskilled male workers' wage),wpremia_M,92.73844166
Denmark,DNK,Annual wage for skilled female workers (US$ Dollars),w_F_skl,4617713.504
Denmark,DNK,Annual wage for skilled male workers (US$ Dollars),w_M_skl,6015615.053
Denmark,DNK,Annual wage for unskilled female workers (US$ Dollars),w_F_nsk,3099724.623
